Id,field,harvest_year,harvest_month,age,temperature,Precipitation,Soilwater_L3,dewpoint,Soilwater_L4,windspeed,Soilwater_L1,Soilwater_L2,production
243,3,2008,8,22,27.453,82.902,0.31362,23.642,0.31857,1.9141,0.31484,0.31377,0.07364824717765894
244,3,2008,9,22,28.16,115.79,0.29746,23.652,0.30689,2.2509,0.29726,0.29568,0.5265894236482472
245,3,2008,10,22,28.803,172.65,0.27428,22.762,0.29188,2.4395,0.26737,0.26711,0.3780451574569222
246,3,2008,11,22,29.429,88.508,0.24514,22.365,0.27514,2.4118,0.2335,0.23134,0.2725193107546049
247,3,2008,12,22,27.397,206.52,0.30249,23.957,0.28295,1.9059,0.31581,0.31124,0.11755793226381464
248,3,2009,1,23,26.739,302.09,0.32504,24.073,0.31106,2.0401,0.3312,0.32955,0.08698752228163995
249,3,2009,2,23,26.046,431.57,0.35296,24.323,0.3443,1.9628,0.35603,0.35539,0.016458704693998814
250,3,2009,3,23,26.098,569.9,0.36171,24.605,0.36437,1.8023,0.36148,0.36147,0.04037433155080215
251,3,2009,4,23,26.163,468.59,0.35328,24.312,0.35701,1.6698,0.35356,0.35319,0.02620320855614974
252,3,2009,5,23,25.988,544.7,0.36485,24.468,0.36558,1.5193,0.36463,0.36457,0.03992869875222816
253,3,2009,6,23,26.227,332.74,0.35533,24.388,0.36351,1.8308,0.35512,0.35533,0.03309566250742722
254,3,2009,7,23,26.856,85.615,0.32925,23.833,0.34177,2.0467,0.32642,0.32684,0.11984551396316104
255,3,2009,8,23,28.183,62.841,0.29024,22.872,0.31346,2.1847,0.27818,0.27934,0.20448603683897804
256,3,2009,9,23,29.308,65.107,0.26457,21.729,0.28946,2.5489,0.2326,0.23947,0.3189542483660131
257,3,2009,10,23,30.126,70.557,0.24629,21.069,0.27083,2.5929,0.21379,0.21973,0.39530600118835424
258,3,2009,11,23,30.316,48.459,0.24095,21.126,0.25753,2.7968,0.20721,0.21474,0.5814022578728462
259,3,2009,12,23,28.493,298.13,0.23365,23.076,0.24841,2.4824,0.25777,0.24853,0.22786690433749257
260,3,2010,1,24,27.017,309.83,0.28991,23.977,0.25411,2.1748,0.31224,0.30708,0.09640522875816997
261,3,2010,2,24,27.484,349.49,0.3348,24.692,0.30502,2.5474,0.3424,0.34057,0.022667855020796202
262,3,2010,3,24,27.87,257.27,0.33091,24.749,0.32778,2.1424,0.33339,0.33238,0.022608437314319673
263,3,2010,4,24,26.886,444.87,0.36498,25.393,0.36409,1.8086,0.36484,0.36473,0.008021390374331553
264,3,2010,5,24,27.469,278.15,0.35377,25.452,0.35774,1.7407,0.35453,0.35422,0.019845513963161025
265,3,2010,6,24,27.253,98.112,0.33836,24.352,0.35793,1.7718,0.33685,0.33685,0.009714795008912657
266,3,2010,7,24,27.302,149.57,0.34203,24.372,0.34591,1.8109,0.3407,0.34063,0.0935531788472965
267,3,2010,8,24,28.005,123.76,0.30097,23.394,0.32519,1.9233,0.29158,0.2921,0.1627450980392157
268,3,2010,9,24,28.698,78.951,0.27039,22.975,0.29756,2.1995,0.25806,0.259,0.35971479500891274
269,3,2010,10,24,29.505,116.69,0.24421,22.377,0.27608,2.3683,0.22691,0.22705,0.5151812240047534
270,3,2010,11,24,28.674,111.99,0.25206,23.104,0.26328,2.2016,0.26646,0.26182,0.4387403446226976
271,3,2010,12,24,27.234,243.24,0.2847,23.781,0.26574,2.0187,0.3016,0.2969,0.23689839572192517
272,3,2011,1,25,25.775,438.87,0.33051,23.954,0.29845,1.9864,0.3433,0.34052,0.1384135472370767
273,3,2011,2,25,25.852,573.15,0.35662,24.05,0.35459,1.9486,0.35676,0.35655,0.07355912061794416
274,3,2011,3,25,25.978,538.52,0.35747,24.304,0.35955,1.8727,0.3579,0.35777,0.012596553773024367
275,3,2011,4,25,25.965,381.49,0.36638,24.528,0.36694,1.7745,0.36572,0.36572,0.003980986333927512
276,3,2011,5,25,26.616,326.23,0.35917,24.9,0.36356,1.7665,0.35877,0.35871,0.007367795603089722
277,3,2011,6,25,27.035,98.758,0.32818,24.076,0.34274,1.9929,0.32748,0.32718,0.010903149138443258
278,3,2011,7,25,26.867,152.31,0.32301,23.523,0.32665,1.8927,0.32176,0.32159,0.09061200237670829
279,3,2011,8,25,27.929,189.26,0.29375,23.286,0.31116,2.0728,0.28785,0.28758,0.06613190730837791
280,3,2011,9,25,29.255,94.524,0.26691,22.501,0.29081,2.2889,0.24997,0.25185,0.10748663101604282
281,3,2011,10,25,29.64,248.46,0.24007,21.883,0.27185,2.3207,0.22267,0.22381,0.7683303624480097
282,3,2011,11,25,29.149,168.96,0.24342,22.168,0.25981,2.3215,0.24334,0.2408,0.26072489601901366
283,3,2011,12,25,29.923,161.4,0.233,21.477,0.25054,2.65,0.21709,0.21787,0.22100415923945343
284,4,2004,1,18,26.132,360.91,0.34844,24.661,0.33385,1.8766,0.35274,0.35192,0.08691423519009726
285,4,2004,2,18,25.295,484.67,0.36411,24.401,0.36357,1.9206,0.36361,0.36376,0.03937518420277041
286,4,2004,3,18,25.61,460.76,0.36351,24.651,0.36575,1.9948,0.36399,0.36383,0.019805481874447393
287,4,2004,4,18,26.328,350.02,0.35697,24.753,0.36079,1.9063,0.35677,0.35679,0.06967285587975244
288,4,2004,5,18,26.566,186.72,0.36085,24.94,0.36468,1.8569,0.36002,0.36022,0.07975243147656941
289,4,2004,6,18,26.077,109.45,0.35274,24.373,0.35567,1.8734,0.35241,0.35267,0.09708222811671088
290,4,2004,7,18,26.182,173.3,0.34552,23.648,0.35143,1.8517,0.34244,0.34307,0.34388446802239914
291,4,2004,8,18,26.597,169.62,0.32168,23.918,0.33193,1.9428,0.32118,0.32079,0.25561450044208667
292,4,2004,9,18,27.036,139.82,0.31891,24.233,0.32213,2.0291,0.32212,0.32032,0.2521072796934866
293,4,2004,10,18,27.602,221.24,0.29996,23.498,0.31129,2.3076,0.29262,0.29302,0.3252578838785736
294,4,2004,11,18,27.544,9.9482,0.28812,23.601,0.29783,2.3453,0.28886,0.28758,0.2404951370468612
295,4,2004,12,18,27.309,136.33,0.28844,23.807,0.2912,2.0102,0.2927,0.29019,0.1623931623931624
296,4,2005,1,19,27.286,212.56,0.29215,24.269,0.28793,2.0396,0.30134,0.29818,0.12136752136752137
297,4,2005,2,19,26.578,446.28,0.3218,24.765,0.30038,2.0914,0.33256,0.32987,0.10244621279104038
298,4,2005,3,19,26.355,376.8,0.34371,24.69,0.33409,1.8963,0.34691,0.34601,0.07792513999410552
299,4,2005,4,19,26.643,404.49,0.3469,24.8,0.348,1.8473,0.3463,0.34616,0.04093722369584439
300,4,2005,5,19,26.397,316.81,0.35128,24.952,0.35101,1.7458,0.35231,0.35219,0.14459180666077218
301,4,2005,6,19,26.848,101.77,0.34394,24.529,0.35258,1.8646,0.34158,0.342,0.20993221338048926
302,4,2005,7,19,27.091,74.006,0.32503,23.823,0.33576,1.6948,0.32078,0.32119,0.13082817565576185
303,4,2005,8,19,27.941,96.237,0.28944,23.314,0.30965,2.0252,0.28272,0.28272,0.4132920719127617
304,4,2005,9,19,28.79,41.403,0.26585,22.541,0.28966,2.4467,0.2437,0.24671,0.20014736221632773
305,4,2005,10,19,28.3,122.34,0.25997,23.321,0.27443,2.4174,0.26832,0.26336,0.18588269967580318
306,4,2005,11,19,28.476,72.605,0.26373,23.576,0.26716,2.3375,0.26755,0.26388,0.14544650751547303
307,4,2005,12,19,26.85,333.23,0.29839,24.272,0.27658,1.6893,0.31668,0.31148,0.15057471264367817
308,4,2006,1,20,26.595,341.51,0.33994,24.74,0.32083,1.9897,0.34587,0.34462,0.0680813439434129
309,4,2006,2,20,26.204,309.01,0.34861,24.626,0.34523,2.1281,0.35104,0.35031,0.14936634246979077
310,4,2006,3,20,26.019,452.42,0.36103,24.734,0.35914,2.176,0.361,0.36088,0.04910109048040083
311,4,2006,4,20,25.978,516.34,0.36628,24.882,0.36728,1.5105,0.36575,0.36582,0.04406130268199234
312,4,2006,5,20,26.171,349.06,0.36155,24.843,0.36493,1.6832,0.36109,0.36121,0.022752726201002067
313,4,2006,6,20,26.598,94.03,0.34494,24.204,0.35502,1.6346,0.34246,0.34285,0.043236074270557034
314,4,2006,7,20,27.156,111.16,0.31909,24.049,0.33055,1.8849,0.3193,0.31881,0.13492484526967286
315,4,2006,8,20,27.636,120.66,0.30636,23.897,0.31578,2.0829,0.30444,0.30413,0.22375478927203069
316,4,2006,9,20,28.251,129.82,0.28342,23.334,0.30029,2.2166,0.27897,0.27759,0.08821102269378132
317,4,2006,10,20,29.143,127.15,0.26454,22.787,0.2834,2.4335,0.2477,0.25083,0.39245505452402013
318,4,2006,11,20,28.427,144.26,0.26039,23.159,0.27174,2.1827,0.26171,0.25841,0.08732684939581492
319,4,2006,12,20,28.852,239.74,0.25085,22.782,0.26405,2.41,0.24324,0.24136,0.1309755378720896
320,4,2007,1,21,29.083,161.52,0.24159,23.677,0.25605,2.4876,0.25329,0.246,0.10748600058944886
321,4,2007,2,21,26.198,543.37,0.29861,24.294,0.26777,2.2544,0.32402,0.31796,0.09938107869142353
322,4,2007,3,21,26.147,527.69,0.34308,24.591,0.3208,1.9766,0.35022,0.34882,0.043206601827291496
323,4,2007,4,21,26.553,454.07,0.36034,25.051,0.35755,1.8929,0.36094,0.36079,0.0165929855585028
324,4,2007,5,21,27.013,343.99,0.3576,25.173,0.35986,1.862,0.35704,0.35714,0.033628057765988796
325,4,2007,6,21,26.987,99.229,0.34263,24.063,0.35146,1.899,0.33866,0.33936,0.050957854406130265
326,4,2007,7,21,27.018,100.54,0.32594,24.284,0.33189,1.7553,0.32876,0.32773,0.099675803124079
327,4,2007,8,21,27.659,57.046,0.31248,23.804,0.32094,2.0088,0.31036,0.30999,0.10518715001473622
328,4,2007,9,21,28.445,74.676,0.28239,23.273,0.3037,2.2834,0.273,0.27291,0.15402298850574714
329,4,2007,10,21,28.267,179.94,0.26346,23.133,0.28505,2.4597,0.26473,0.26094,0.5087238432066019
330,4,2007,11,21,29.365,93.777,0.2469,22.592,0.2717,2.5323,0.23333,0.23101,0.391806660772178
331,4,2007,12,21,27.158,332.69,0.26404,23.777,0.26358,1.9742,0.29272,0.28483,0.18841732979664014
332,4,2008,1,22,26.094,430.86,0.32352,24.035,0.28765,2.026,0.33843,0.33527,0.0475685234305924
333,4,2008,2,22,25.983,418.01,0.35727,24.393,0.35095,2.0207,0.35868,0.35838,0.04155614500442087
334,4,2008,3,22,25.654,515.63,0.36392,24.153,0.364,1.6453,0.36349,0.36359,0.03460064839375184
335,4,2008,4,22,25.948,477.05,0.36439,24.565,0.36731,1.6736,0.36447,0.36457,0.050957854406130265
336,4,2008,5,22,26.187,307.1,0.36049,24.637,0.36802,1.7208,0.36043,0.36029,0.05782493368700266
337,4,2008,6,22,26.362,175.52,0.35212,24.078,0.3581,1.6947,0.3494,0.34981,0.06672561155319777
338,4,2008,7,22,26.96,68.148,0.31649,23.436,0.33145,1.8285,0.31622,0.3155,0.06507515473032714
339,4,2008,8,22,27.453,82.902,0.31362,23.642,0.31857,1.9141,0.31484,0.31377,0.14526967285587974
340,4,2008,9,22,28.16,115.79,0.29746,23.652,0.30689,2.2509,0.29726,0.29568,0.5778661951075745
341,4,2008,10,22,28.803,172.65,0.27428,22.762,0.29188,2.4395,0.26737,0.26711,0.24641909814323606
342,4,2008,11,22,29.429,88.508,0.24514,22.365,0.27514,2.4118,0.2335,0.23134,0.19764220453875628
343,4,2008,12,22,27.397,206.52,0.30249,23.957,0.28295,1.9059,0.31581,0.31124,0.14756852343059243
344,4,2009,1,23,26.739,302.09,0.32504,24.073,0.31106,2.0401,0.3312,0.32955,0.07276746242263485
345,4,2009,2,23,26.046,431.57,0.35296,24.323,0.3443,1.9628,0.35603,0.35539,0.021927497789566763
346,4,2009,3,23,26.098,569.9,0.36171,24.605,0.36437,1.8023,0.36148,0.36147,0.03899204244031831
347,4,2009,4,23,26.163,468.59,0.35328,24.312,0.35701,1.6698,0.35356,0.35319,0.022045387562628947
348,4,2009,5,23,25.988,544.7,0.36485,24.468,0.36558,1.5193,0.36463,0.36457,0.016976127320954906
349,4,2009,6,23,26.227,332.74,0.35533,24.388,0.36351,1.8308,0.35512,0.35533,0.04338343648688476
350,4,2009,7,23,26.856,85.615,0.32925,23.833,0.34177,2.0467,0.32642,0.32684,0.09793692897141172
351,4,2009,8,23,28.183,62.841,0.29024,22.872,0.31346,2.1847,0.27818,0.27934,0.19714117300324202
352,4,2009,9,23,29.308,65.107,0.26457,21.729,0.28946,2.5489,0.2326,0.23947,0.34521072796934865
353,4,2009,10,23,30.126,70.557,0.24629,21.069,0.27083,2.5929,0.21379,0.21973,0.36318891836133216
354,4,2009,11,23,30.316,48.459,0.24095,21.126,0.25753,2.7968,0.20721,0.21474,0.5628647214854111
355,4,2009,12,23,28.493,298.13,0.23365,23.076,0.24841,2.4824,0.25777,0.24853,0.09711170055997645
356,4,2010,1,24,27.017,309.83,0.28991,23.977,0.25411,2.1748,0.31224,0.30708,0.0584143825523136
357,4,2010,2,24,27.484,349.49,0.3348,24.692,0.30502,2.5474,0.3424,0.34057,0.021721190686707928
358,4,2010,3,24,27.87,257.27,0.33091,24.749,0.32778,2.1424,0.33339,0.33238,0.011553197760094313
359,4,2010,4,24,26.886,444.87,0.36498,25.393,0.36409,1.8086,0.36484,0.36473,0.0035366931918656068
360,4,2010,5,24,27.469,278.15,0.35377,25.452,0.35774,1.7407,0.35453,0.35422,0.008488063660477453
361,4,2010,6,24,27.253,98.112,0.33836,24.352,0.35793,1.7718,0.33685,0.33685,0.019216033009136456
362,4,2010,7,24,27.302,149.57,0.34203,24.372,0.34591,1.8109,0.3407,0.34063,0.08384910109048041
363,4,2010,8,24,28.005,123.76,0.30097,23.394,0.32519,1.9233,0.29158,0.2921,0.21612142646625407
364,4,2010,9,24,28.698,78.951,0.27039,22.975,0.29756,2.1995,0.25806,0.259,0.21411730032419693
365,4,2010,10,24,29.505,116.69,0.24421,22.377,0.27608,2.3683,0.22691,0.22705,0.44176245210727966
366,4,2010,11,24,28.674,111.99,0.25206,23.104,0.26328,2.2016,0.26646,0.26182,0.3922782198644268
367,4,2010,12,24,27.234,243.24,0.2847,23.781,0.26574,2.0187,0.3016,0.2969,0.381992337164751
368,4,2011,1,25,25.775,438.87,0.33051,23.954,0.29845,1.9864,0.3433,0.34052,0.10639552018862364
369,4,2011,2,25,25.852,573.15,0.35662,24.05,0.35459,1.9486,0.35676,0.35655,0.08411435307987032
370,4,2011,3,25,25.978,538.52,0.35747,24.304,0.35955,1.8727,0.3579,0.35777,0.011317418213969938
371,4,2011,4,25,25.965,381.49,0.36638,24.528,0.36694,1.7745,0.36572,0.36572,0.003772472737989979
372,4,2011,5,25,26.616,326.23,0.35917,24.9,0.36356,1.7665,0.35877,0.35871,0.009549071618037136
373,4,2011,6,25,27.035,98.758,0.32818,24.076,0.34274,1.9929,0.32748,0.32718,0.007368110816386679
374,4,2011,7,25,26.867,152.31,0.32301,23.523,0.32665,1.8927,0.32176,0.32159,0.019363395225464194
375,4,2011,8,25,27.929,189.26,0.29375,23.286,0.31116,2.0728,0.28785,0.28758,0.06401414677276746
376,4,2011,9,25,29.255,94.524,0.26691,22.501,0.29081,2.2889,0.24997,0.25185,0.223283230179782
377,4,2011,10,25,29.64,248.46,0.24007,21.883,0.27185,2.3207,0.22267,0.22381,0.42234011199528443
378,4,2011,11,25,29.149,168.96,0.24342,22.168,0.25981,2.3215,0.24334,0.2408,0.14804008252284112
379,4,2011,12,25,29.923,161.4,0.233,21.477,0.25054,2.65,0.21709,0.21787,0.25661656351311524
380,5,2004,1,18,26.132,360.91,0.34844,24.661,0.33385,1.8766,0.35274,0.35192,0.11161556603773584
381,5,2004,2,18,25.295,484.67,0.36411,24.401,0.36357,1.9206,0.36361,0.36376,0.0566627358490566
382,5,2004,3,18,25.61,460.76,0.36351,24.651,0.36575,1.9948,0.36399,0.36383,0.0330188679245283
383,5,2004,4,18,26.328,350.02,0.35697,24.753,0.36079,1.9063,0.35677,0.35679,0.13225235849056602
384,5,2004,5,18,26.566,186.72,0.36085,24.94,0.36468,1.8569,0.36002,0.36022,0.14941037735849058
385,5,2004,6,18,26.077,109.45,0.35274,24.373,0.35567,1.8734,0.35241,0.35267,0.16288325471698115
386,5,2004,7,18,26.182,173.3,0.34552,23.648,0.35143,1.8517,0.34244,0.34307,0.34478183962264153
387,5,2004,8,18,26.597,169.62,0.32168,23.918,0.33193,1.9428,0.32118,0.32079,0.1732311320754717
388,5,2004,9,18,27.036,139.82,0.31891,24.233,0.32213,2.0291,0.32212,0.32032,0.1785672169811321
389,5,2004,10,18,27.602,221.24,0.29996,23.498,0.31129,2.3076,0.29262,0.29302,0.17532429245283018
390,5,2004,11,18,27.544,9.9482,0.28812,23.601,0.29783,2.3453,0.28886,0.28758,0.16005306603773584
391,5,2004,12,18,27.309,136.33,0.28844,23.807,0.2912,2.0102,0.2927,0.29019,0.13844339622641508
392,5,2005,1,19,27.286,212.56,0.29215,24.269,0.28793,2.0396,0.30134,0.29818,0.11205778301886789
393,5,2005,2,19,26.578,446.28,0.3218,24.765,0.30038,2.0914,0.33256,0.32987,0.09492924528301888
394,5,2005,3,19,26.355,376.8,0.34371,24.69,0.33409,1.8963,0.34691,0.34601,0.11583136792452829
395,5,2005,4,19,26.643,404.49,0.3469,24.8,0.348,1.8473,0.3463,0.34616,0.06444575471698114
396,5,2005,5,19,26.397,316.81,0.35128,24.952,0.35101,1.7458,0.35231,0.35219,0.17971698113207546
397,5,2005,6,19,26.848,101.77,0.34394,24.529,0.35258,1.8646,0.34158,0.342,0.2673349056603774
398,5,2005,7,19,27.091,74.006,0.32503,23.823,0.33576,1.6948,0.32078,0.32119,0.11857311320754715
399,5,2005,8,19,27.941,96.237,0.28944,23.314,0.30965,2.0252,0.28272,0.28272,0.285996462264151
400,5,2005,9,19,28.79,41.403,0.26585,22.541,0.28966,2.4467,0.2437,0.24671,0.12104952830188681
401,5,2005,10,19,28.3,122.34,0.25997,23.321,0.27443,2.4174,0.26832,0.26336,0.12638561320754715
402,5,2005,11,19,28.476,72.605,0.26373,23.576,0.26716,2.3375,0.26755,0.26388,0.056338443396226415
403,5,2005,12,19,26.85,333.23,0.29839,24.272,0.27658,1.6893,0.31668,0.31148,0.0954009433962264
404,5,2006,1,20,26.595,341.51,0.33994,24.74,0.32083,1.9897,0.34587,0.34462,0.03493514150943396
405,5,2006,2,20,26.204,309.01,0.34861,24.626,0.34523,2.1281,0.35104,0.35031,0.08691037735849057
406,5,2006,3,20,26.019,452.42,0.36103,24.734,0.35914,2.176,0.361,0.36088,0.06376768867924529
407,5,2006,4,20,25.978,516.34,0.36628,24.882,0.36728,1.5105,0.36575,0.36582,0.07555291863207547
408,5,2006,5,20,26.171,349.06,0.36155,24.843,0.36493,1.6832,0.36109,0.36121,0.04342570754716982
409,5,2006,6,20,26.598,94.03,0.34494,24.204,0.35502,1.6346,0.34246,0.34285,0.05277122641509433
410,5,2006,7,20,27.156,111.16,0.31909,24.049,0.33055,1.8849,0.3193,0.31881,0.10648584905660377
411,5,2006,8,20,27.636,120.66,0.30636,23.897,0.31578,2.0829,0.30444,0.30413,0.17152122641509435
412,5,2006,9,20,28.251,129.82,0.28342,23.334,0.30029,2.2166,0.27897,0.27759,0.1927181603773585
413,5,2006,10,20,29.143,127.15,0.26454,22.787,0.2834,2.4335,0.2477,0.25083,0.32892099056603774
414,5,2006,11,20,28.427,144.26,0.26039,23.159,0.27174,2.1827,0.26171,0.25841,0.0759433962264151
415,5,2006,12,20,28.852,239.74,0.25085,22.782,0.26405,2.41,0.24324,0.24136,0.16701061320754718
416,5,2007,1,21,29.083,161.52,0.24159,23.677,0.25605,2.4876,0.25329,0.246,0.08487617924528301
417,5,2007,2,21,26.198,543.37,0.29861,24.294,0.26777,2.2544,0.32402,0.31796,0.0851120283018868
418,5,2007,3,21,26.147,527.69,0.34308,24.591,0.3208,1.9766,0.35022,0.34882,0.056456367924528295
419,5,2007,4,21,26.553,454.07,0.36034,25.051,0.35755,1.8929,0.36094,0.36079,0.018248820754716986
420,5,2007,5,21,27.013,343.99,0.3576,25.173,0.35986,1.862,0.35704,0.35714,0.04041863207547171
421,5,2007,6,21,26.987,99.229,0.34263,24.063,0.35146,1.899,0.33866,0.33936,0.05539504716981132
422,5,2007,7,21,27.018,100.54,0.32594,24.284,0.33189,1.7553,0.32876,0.32773,0.07334905660377358
423,5,2007,8,21,27.659,57.046,0.31248,23.804,0.32094,2.0088,0.31036,0.30999,0.11102594339622643
424,5,2007,9,21,28.445,74.676,0.28239,23.273,0.3037,2.2834,0.273,0.27291,0.14089033018867922
425,5,2007,10,21,28.267,179.94,0.26346,23.133,0.28505,2.4597,0.26473,0.26094,0.36978183962264155
426,5,2007,11,21,29.365,93.777,0.2469,22.592,0.2717,2.5323,0.23333,0.23101,0.34660966981132074
427,5,2007,12,21,27.158,332.69,0.26404,23.777,0.26358,1.9742,0.29272,0.28483,0.12659198113207545
428,5,2008,1,22,26.094,430.86,0.32352,24.035,0.28765,2.026,0.33843,0.33527,0.0977004716981132
429,5,2008,2,22,25.983,418.01,0.35727,24.393,0.35095,2.0207,0.35868,0.35838,0.05483490566037737
430,5,2008,3,22,25.654,515.63,0.36392,24.153,0.364,1.6453,0.36349,0.36359,0.035288915094339623
431,5,2008,4,22,25.948,477.05,0.36439,24.565,0.36731,1.6736,0.36447,0.36457,0.10294811320754718
432,5,2008,5,22,26.187,307.1,0.36049,24.637,0.36802,1.7208,0.36043,0.36029,0.05070754716981132
433,5,2008,6,22,26.362,175.52,0.35212,24.078,0.3581,1.6947,0.3494,0.34981,0.08696933962264151
434,5,2008,7,22,26.96,68.148,0.31649,23.436,0.33145,1.8285,0.31622,0.3155,0.09781839622641508
435,5,2008,8,22,27.453,82.902,0.31362,23.642,0.31857,1.9141,0.31484,0.31377,0.14089033018867922
436,5,2008,9,22,28.16,115.79,0.29746,23.652,0.30689,2.2509,0.29726,0.29568,0.436497641509434
437,5,2008,10,22,28.803,172.65,0.27428,22.762,0.29188,2.4395,0.26737,0.26711,0.258873820754717
438,5,2008,11,22,29.429,88.508,0.24514,22.365,0.27514,2.4118,0.2335,0.23134,0.1987323113207547
439,5,2008,12,22,27.397,206.52,0.30249,23.957,0.28295,1.9059,0.31581,0.31124,0.12856721698113208
440,5,2009,1,23,26.739,302.09,0.32504,24.073,0.31106,2.0401,0.3312,0.32955,0.06491745283018867
441,5,2009,2,23,26.046,431.57,0.35296,24.323,0.3443,1.9628,0.35603,0.35539,0.019545990566037733
442,5,2009,3,23,26.098,569.9,0.36171,24.605,0.36437,1.8023,0.36148,0.36147,0.04852594339622642
443,5,2009,4,23,26.163,468.59,0.35328,24.312,0.35701,1.6698,0.35356,0.35319,0.023879716981132074
444,5,2009,5,23,25.988,544.7,0.36485,24.468,0.36558,1.5193,0.36463,0.36457,0.030159198113207553
445,5,2009,6,23,26.227,332.74,0.35533,24.388,0.36351,1.8308,0.35512,0.35533,0.07178655660377359
446,5,2009,7,23,26.856,85.615,0.32925,23.833,0.34177,2.0467,0.32642,0.32684,0.1035377358490566
447,5,2009,8,23,28.183,62.841,0.29024,22.872,0.31346,2.1847,0.27818,0.27934,0.2383254716981132
448,5,2009,9,23,29.308,65.107,0.26457,21.729,0.28946,2.5489,0.2326,0.23947,0.3190742924528302
449,5,2009,10,23,30.126,70.557,0.24629,21.069,0.27083,2.5929,0.21379,0.21973,0.25179834905660375
450,5,2009,11,23,30.316,48.459,0.24095,21.126,0.25753,2.7968,0.20721,0.21474,0.37202240566037736
451,5,2009,12,23,28.493,298.13,0.23365,23.076,0.24841,2.4824,0.25777,0.24853,0.08800117924528303
452,5,2010,1,24,27.017,309.83,0.28991,23.977,0.25411,2.1748,0.31224,0.30708,0.09286556603773584
453,5,2010,2,24,27.484,349.49,0.3348,24.692,0.30502,2.5474,0.3424,0.34057,0.010023584905660377
454,5,2010,3,24,27.87,257.27,0.33091,24.749,0.32778,2.1424,0.33339,0.33238,0.012765330188679244
455,5,2010,4,24,26.886,444.87,0.36498,25.393,0.36409,1.8086,0.36484,0.36473,0.001179245283018868
456,5,2010,5,24,27.469,278.15,0.35377,25.452,0.35774,1.7407,0.35453,0.35422,0.012293632075471695
457,5,2010,6,24,27.253,98.112,0.33836,24.352,0.35793,1.7718,0.33685,0.33685,0.0256191037735849
458,5,2010,7,24,27.302,149.57,0.34203,24.372,0.34591,1.8109,0.3407,0.34063,0.08643867924528302
459,5,2010,8,24,28.005,123.76,0.30097,23.394,0.32519,1.9233,0.29158,0.2921,0.16922169811320753
460,5,2010,9,24,28.698,78.951,0.27039,22.975,0.29756,2.1995,0.25806,0.259,0.2734375
461,5,2010,10,24,29.505,116.69,0.24421,22.377,0.27608,2.3683,0.22691,0.22705,0.3810731132075471
462,5,2010,11,24,28.674,111.99,0.25206,23.104,0.26328,2.2016,0.26646,0.26182,0.3047759433962264
463,5,2010,12,24,27.234,243.24,0.2847,23.781,0.26574,2.0187,0.3016,0.2969,0.07653301886792453
464,5,2011,1,25,25.775,438.87,0.33051,23.954,0.29845,1.9864,0.3433,0.34052,0.022494103773584906
465,5,2011,2,25,25.852,573.15,0.35662,24.05,0.35459,1.9486,0.35676,0.35655,0.03266509433962264
466,5,2011,3,25,25.978,538.52,0.35747,24.304,0.35955,1.8727,0.3579,0.35777,0.01043632075471698
